HTS,year,MFN_adval,MFN_specific,COL2_adval,COL2_specific,MFN_text,COL2_text,special_rate
0203.21.00,1992,0.0,0.0,0.0,0.055,Free  ,5.5¢/kg  ,False
0203.21.00,1993,0.0,0.0,0.0,0.055,kg......   ,   ,False
0203.21.00,1994,0.0,0.0,0.0,0.055,kg......   ,   ,False
0203.21.00,1995,0.0,0.0,0.0,0.055,Free  ,5.5¢/kg  ,False
0203.21.00,1996,0.0,0.0,0.0,0.055,Free  ,5.5¢/kg  ,False
0203.22.10,1989,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg ,7.2¢/kg ,False
0203.22.10,1991,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg ,7.2¢/kg ,False
0203.22.10,1992,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg ,7.2¢/kg ,False
0203.22.10,1993,0.0,0.022,0.0,0.072,kg...... ,Free ,False
0203.22.10,1994,0.0,0.022,0.0,0.072,kg...... ,Free ,False
0203.22.10,1995,0.0,0.021,0.0,0.07200000000000001,2.1¢/kg ,7.2¢/kg ,False
0203.22.10,1996,0.0,0.019,0.0,0.07200000000000001,1.9¢/kg ,7.2¢/kg ,False
0203.22.90,1989,0.0,0.0,0.0,0.055,Free ,5.5¢/kg ,False
0203.22.90,1991,0.0,0.0,0.0,0.055,Free ,5.5¢/kg ,False
0203.22.90,1992,0.0,0.0,0.0,0.055,Free ,5.5¢/kg ,False
0203.22.90,1993,0.0,0.0,0.0,0.055,kg......  ,  ,False
0203.22.90,1994,0.0,0.0,0.0,0.055,kg......  ,  ,False
0203.22.90,1995,0.0,0.0,0.0,0.055,Free ,5.5¢/kg ,False
0203.22.90,1996,0.0,0.0,0.0,0.055,Free ,5.5¢/kg ,False
0203.29.20,1989,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg ,7.2¢/kg ,False
0203.29.20,1991,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg ,7.2¢/kg ,False
0203.29.20,1992,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg ,7.2¢/kg ,False
0203.29.20,1993,0.0,0.022,0.0,0.072,kg...... ,Free ,False
0203.29.20,1994,0.0,0.022,0.0,0.072,kg...... ,Free ,False
0203.29.20,1995,0.0,0.021,0.0,0.07200000000000001,2.1¢/kg ,7.2¢/kg ,False
0203.29.20,1996,0.0,0.019,0.0,0.07200000000000001,1.9¢/kg ,7.2¢/kg ,False
0203.29.40,1989,0.0,0.0,0.0,0.055,Free,5.5¢/kg,False
0203.29.40,1991,0.0,0.0,0.0,0.055,Free,5.5¢/kg,False
0203.29.40,1992,0.0,0.0,0.0,0.055,Free,5.5¢/kg,False
0203.29.40,1993,0.0,0.0,0.0,0.055,kg...... , ,False
0203.29.40,1994,0.0,0.0,0.0,0.055,kg...... , ,False
0203.29.40,1995,0.0,0.0,0.0,0.055,Free,5.5¢/kg,False
0203.29.40,1996,0.0,0.0,0.0,0.055,Free,5.5¢/kg,False
0204.10.00,1989,0.0,0.011000000000000001,0.0,0.154, 1.1¢/kg  , 15.4¢/kg  ,False
0204.10.00,1991,0.0,0.011000000000000001,0.0,0.154, 1.1¢/kg , 15.4¢/kg ,False
0204.10.00,1992,0.0,0.011000000000000001,0.0,0.154, 1.1¢/kg , 15.4¢/kg ,False
0204.10.00,1993,0.0,0.011,0.0,0.154, kg......  , Free  ,False
0204.10.00,1994,0.0,0.011,0.0,0.154, kg......  , Free  ,False
0204.10.00,1995,0.0,0.01,0.0,0.154, 1¢/kg  , 15.4¢/kg  ,False
0204.10.00,1996,0.0,0.01,0.0,0.154, 1¢/kg  , 15.4¢/kg  ,False
0204.21.00,1989,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.21.00,1991,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.21.00,1992,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.21.00,1993,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.21.00,1994,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.21.00,1995,0.0,0.032,0.0,0.11,3.2¢/kg  ,11¢/kg  ,False
0204.21.00,1996,0.0,0.031,0.0,0.11,3.1¢/kg  ,11¢/kg  ,False
0204.22.20,1989,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.22.20,1991,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.22.20,1992,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg,15.4¢/kg,False
0204.22.20,1993,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.22.20,1994,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.22.20,1995,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.22.20,1996,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.22.40,1989,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.22.40,1991,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.22.40,1992,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.22.40,1993,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.22.40,1994,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.22.40,1995,0.0,0.032,0.0,0.11,3.2¢/kg  ,11¢/kg  ,False
0204.22.40,1996,0.0,0.031,0.0,0.11,3.1¢/kg  ,11¢/kg  ,False
0204.23.20,1989,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.23.20,1991,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.23.20,1992,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg,15.4¢/kg,False
0204.23.20,1993,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.23.20,1994,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.23.20,1995,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.23.20,1996,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.23.40,1989,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.23.40,1991,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.23.40,1992,0.0,0.033,0.0,0.11,3.3¢/kg,11¢/kg,False
0204.23.40,1993,0.0,0.033,0.0,0.11,kg...... ,Free ,False
0204.23.40,1994,0.0,0.033,0.0,0.11,kg...... ,Free ,False
0204.23.40,1995,0.0,0.032,0.0,0.11,3.2¢/kg ,11¢/kg ,False
0204.23.40,1996,0.0,0.031,0.0,0.11,3.1¢/kg ,11¢/kg ,False
0204.30.00,1989,0.0,0.011000000000000001,0.0,0.154, 1.1¢/kg  , 15.4¢/kg  ,False
0204.30.00,1991,0.0,0.011000000000000001,0.0,0.154, 1.1¢/kg  , 15.4¢/kg  ,False
0204.30.00,1992,0.0,0.011000000000000001,0.0,0.154, 1.1¢/kg , 15.4¢/kg ,False
0204.30.00,1993,0.0,0.011,0.0,0.154, kg......  , Free  ,False
0204.30.00,1994,0.0,0.011,0.0,0.154, kg......  , Free  ,False
0204.30.00,1995,0.0,0.01,0.0,0.154, 1¢/kg  , 15.4¢/kg  ,False
0204.30.00,1996,0.0,0.01,0.0,0.154, 1¢/kg  , 15.4¢/kg  ,False
0204.41.00,1989,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.41.00,1991,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.41.00,1992,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.41.00,1993,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.41.00,1994,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.41.00,1995,0.0,0.032,0.0,0.11,3.2¢/kg  ,11¢/kg  ,False
0204.41.00,1996,0.0,0.031,0.0,0.11,3.1¢/kg  ,11¢/kg  ,False
0204.42.20,1989,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.42.20,1991,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.42.20,1992,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg,15.4¢/kg,False
0204.42.20,1993,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.42.20,1994,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.42.20,1995,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.42.20,1996,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.42.40,1989,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.42.40,1991,0.0,0.033,0.0,0.11,3.3¢/kg  ,11¢/kg  ,False
0204.42.40,1992,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.42.40,1993,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.42.40,1994,0.0,0.033,0.0,0.11,kg......  ,Free  ,False
0204.42.40,1995,0.0,0.032,0.0,0.11,3.2¢/kg  ,11¢/kg  ,False
0204.42.40,1996,0.0,0.031,0.0,0.11,3.1¢/kg  ,11¢/kg  ,False
0204.43.20,1989,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.43.20,1991,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg ,15.4¢/kg ,False
0204.43.20,1992,0.0,0.011000000000000001,0.0,0.154,1.1¢/kg,15.4¢/kg,False
0204.43.20,1993,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.43.20,1994,0.0,0.011,0.0,0.154,kg...... ,Free ,False
0204.43.20,1995,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.43.20,1996,0.0,0.01,0.0,0.154,1¢/kg ,15.4¢/kg ,False
0204.43.40,1989,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.43.40,1991,0.0,0.033,0.0,0.11,3.3¢/kg ,11¢/kg ,False
0204.43.40,1992,0.0,0.033,0.0,0.11,3.3¢/kg,11¢/kg,False
0204.43.40,1993,0.0,0.033,0.0,0.11,kg...... ,Free ,False
0204.43.40,1994,0.0,0.033,0.0,0.11,kg...... ,Free ,False
0204.43.40,1995,0.0,0.032,0.0,0.11,3.2¢/kg ,11¢/kg ,False
0204.43.40,1996,0.0,0.031,0.0,0.11,3.1¢/kg ,11¢/kg ,False
0204.50.00,1989,0.0,0.0,0.0,0.11,Free,11¢/kg,False
0204.50.00,1991,0.0,0.0,0.0,0.11,Free,11¢/kg,False
0204.50.00,1992,0.0,0.0,0.0,0.11,Free,11¢/kg,False
0204.50.00,1993,0.0,0.0,0.0,0.11,kg...... , ,False
0204.50.00,1994,0.0,0.0,0.0,0.11,kg...... , ,False
0204.50.00,1995,0.0,0.0,0.0,0.11,Free,11¢/kg,False
0204.50.00,1996,0.0,0.0,0.0,0.11,Free,11¢/kg,False
0205.00.00,1989,0.0,0.0,0.0,0.0, Free   , Free   ,False
0205.00.00,1991,0.0,0.0,0.0,0.0, Free   , Free   ,False
0205.00.00,1992,0.0,0.0,0.0,0.0, Free   , Free   ,False
0205.00.00,1993,0.0,0.0,0.0,0.0, kg......    ,     ,False
0205.00.00,1994,0.0,0.0,0.0,0.0, kg......    ,     ,False
0205.00.00,1995,0.0,0.0,0.0,0.0, Free   , Free   ,False
0205.00.00,1996,0.0,0.0,0.0,0.0, Free   , Free   ,False
0206.10.00,1989,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.10.00,1991,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.10.00,1992,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.10.00,1993,0.0,0.0,30.0,0.0,kg......  ,  ,False
0206.10.00,1994,0.0,0.0,30.0,0.0,kg......  ,  ,False
0206.10.00,1995,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.10.00,1996,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.21.00,1989,0.0,0.0,30.0,0.0,Free,30%,False
0206.21.00,1991,0.0,0.0,30.0,0.0,Free,30%,False
0206.21.00,1992,0.0,0.0,30.0,0.0,Free,30%,False
0206.21.00,1993,0.0,0.0,30.0,0.0,kg...... , ,False
0206.21.00,1994,0.0,0.0,30.0,0.0,kg...... , ,False
0206.21.00,1995,0.0,0.0,30.0,0.0,Free,30%,False
0206.21.00,1996,0.0,0.0,30.0,0.0,Free,30%,False
0206.22.00,1989,0.0,0.0,30.0,0.0,Free,30%,False
0206.22.00,1991,0.0,0.0,30.0,0.0,Free,30%,False
0206.22.00,1992,0.0,0.0,30.0,0.0,Free,30%,False
0206.22.00,1993,0.0,0.0,30.0,0.0,kg...... , ,False
0206.22.00,1994,0.0,0.0,30.0,0.0,kg...... , ,False
0206.22.00,1995,0.0,0.0,30.0,0.0,Free,30%,False
0206.22.00,1996,0.0,0.0,30.0,0.0,Free,30%,False
0206.29.00,1989,0.0,0.0,30.0,0.0,Free,30%,False
0206.29.00,1991,0.0,0.0,30.0,0.0,Free,30%,False
0206.29.00,1992,0.0,0.0,30.0,0.0,Free,30%,False
0206.29.00,1993,0.0,0.0,30.0,0.0,kg...... , ,False
0206.29.00,1994,0.0,0.0,30.0,0.0,kg...... , ,False
0206.29.00,1995,0.0,0.0,30.0,0.0,Free,30%,False
0206.29.00,1996,0.0,0.0,30.0,0.0,Free,30%,False
0206.30.00,1989,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.30.00,1991,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.30.00,1992,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.30.00,1993,0.0,0.0,30.0,0.0,kg......  ,  ,False
0206.30.00,1994,0.0,0.0,30.0,0.0,kg......  ,  ,False
0206.30.00,1995,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.30.00,1996,0.0,0.0,30.0,0.0,Free ,30% ,False
0206.41.00,1989,0.0,0.0,30.0,0.0,Free,30%,False
0206.41.00,1991,0.0,0.0,30.0,0.0,Free,30%,False
0206.41.00,1992,0.0,0.0,30.0,0.0,Free,30%,False
0206.41.00,1993,0.0,0.0,30.0,0.0,kg...... , ,False
0206.41.00,1994,0.0,0.0,30.0,0.0,kg...... , ,False
0206.41.00,1995,0.0,0.0,30.0,0.0,Free,30%,False
0206.41.00,1996,0.0,0.0,30.0,0.0,Free,30%,False
0206.49.00,1989,0.0,0.0,30.0,0.0,Free,30%,False
0206.49.00,1991,0.0,0.0,30.0,0.0,Free,30%,False
0206.49.00,1992,0.0,0.0,30.0,0.0,Free,30%,False
0206.49.00,1993,0.0,0.0,30.0,0.0,kg...... , ,False
0206.49.00,1994,0.0,0.0,30.0,0.0,kg...... , ,False
0206.49.00,1995,0.0,0.0,30.0,0.0,Free,30%,False
0206.49.00,1996,0.0,0.0,30.0,0.0,Free,30%,False
0206.80.00,1989,0.0,0.0,30.0,0.0,Free,30%,False
0206.80.00,1991,0.0,0.0,30.0,0.0,Free,30%,False
0206.80.00,1992,0.0,0.0,30.0,0.0,Free,30%,False
0206.80.00,1993,0.0,0.0,30.0,0.0,kg...... , ,False
0206.80.00,1994,0.0,0.0,30.0,0.0,kg...... , ,False
0206.80.00,1995,0.0,0.0,30.0,0.0,Free,30%,False
0206.80.00,1996,0.0,0.0,30.0,0.0,Free,30%,False
0206.90.00,1989,0.0,0.0,30.0,0.0,Free   ,30%   ,False
0206.90.00,1991,0.0,0.0,30.0,0.0,Free   ,30%   ,False
0206.90.00,1992,0.0,0.0,30.0,0.0,Free   ,30%   ,False
0206.90.00,1993,0.0,0.0,30.0,0.0,........  kg  kg,    ,False
0206.90.00,1994,0.0,0.0,30.0,0.0,........  kg  kg,    ,False
0206.90.00,1995,0.0,0.0,30.0,0.0,Free   ,30%   ,False
0206.90.00,1996,0.0,0.0,30.0,0.0,Free   ,30%   ,False
0207.10.20,1989,0.0,0.187,0.0,0.22,18.7¢/kg ,22¢/kg ,False
0207.10.20,1991,0.0,0.187,0.0,0.22,18.7¢/kg ,22¢/kg ,False
0207.10.20,1992,0.0,0.187,0.0,0.22,18.7¢/kg ,22¢/kg ,False
0207.10.20,1993,0.0,0.187,0.0,0.22,kg......  ,Free  ,False
0207.10.20,1994,0.0,0.187,0.0,0.22,kg......  ,Free  ,False
0207.10.20,1995,0.0,0.18100000000000002,0.0,0.22,18.1¢/kg ,22¢/kg ,False
0207.10.40,1989,0.0,0.11,0.0,0.22,11¢/kg       ,22¢/kg       ,False
0207.10.40,1991,0.0,0.11,0.0,0.22,11¢/kg       ,22¢/kg       ,False
0207.10.40,1992,0.0,0.11,0.0,0.22,11¢/kg       ,22¢/kg       ,False
0207.10.40,1993,0.0,0.11,0.0,0.22,........     kg kg kg ,Free        ,False
0207.10.40,1994,0.0,0.11,0.0,0.22,........     kg kg kg ,Free        ,False
0207.10.40,1995,0.0,0.106,0.0,0.22,10.6¢/kg       ,22¢/kg       ,False
0207.11.00,1996,0.0,0.10300000000000001,0.0,0.22,10.3¢/kg    ,22¢/kg    ,False
0207.12.00,1996,0.0,0.10300000000000001,0.0,0.22,10.3¢/kg    ,22¢/kg    ,False
0207.13.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg ,22¢/kg ,False
0207.14.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg    ,22¢/kg    ,False
0207.21.00,1989,0.0,0.11,0.0,0.22,11¢/kg     ,22¢/kg     ,False
0207.21.00,1991,0.0,0.11,0.0,0.22,11¢/kg     ,22¢/kg     ,False
0207.21.00,1992,0.0,0.11,0.0,0.22,11¢/kg     ,22¢/kg     ,False
0207.21.00,1993,0.0,0.11,0.0,0.22,........    kg kg ,Free      ,False
0207.21.00,1994,0.0,0.11,0.0,0.22,........    kg kg ,Free      ,False
0207.21.00,1995,0.0,0.106,0.0,0.22,10.6¢/kg     ,22¢/kg     ,False
0207.22.20,1989,0.0,0.11,0.0,0.22,11¢/kg ,22¢/kg ,False
0207.22.20,1991,0.0,0.11,0.0,0.22,11¢/kg ,22¢/kg ,False
0207.22.20,1992,0.0,0.11,0.0,0.22,11¢/kg ,22¢/kg ,False
0207.22.20,1993,0.0,0.11,0.0,0.22,kg......  ,Free  ,False
0207.22.20,1994,0.0,0.11,0.0,0.22,kg......  ,Free  ,False
0207.22.20,1995,0.0,0.106,0.0,0.22,10.6¢/kg ,22¢/kg ,False
0207.22.40,1989,12.5,0.0,25.0,0.0,12.5% ,25% ,False
0207.22.40,1991,12.5,0.0,25.0,0.0,12.5% ,25% ,False
0207.22.40,1992,12.5,0.0,25.0,0.0,12.5% ,25% ,False
0207.22.40,1993,12.5,0.0,25.0,0.0,kg......  ,Free  ,False
0207.22.40,1994,12.5,0.0,25.0,0.0,kg......  ,Free  ,False
0207.22.40,1995,12.1,0.0,25.0,0.0,12.1% ,25% ,False
0207.23.00,1989,0.0,0.11,0.0,0.22,11¢/kg   ,22¢/kg   ,False
0207.23.00,1991,0.0,0.11,0.0,0.22,11¢/kg   ,22¢/kg   ,False
0207.23.00,1992,0.0,0.11,0.0,0.22,11¢/kg   ,22¢/kg   ,False
0207.23.00,1993,0.0,0.11,0.0,0.22,kg......    ,Free    ,False
0207.23.00,1994,0.0,0.11,0.0,0.22,kg......    ,Free    ,False
0207.23.00,1995,0.0,0.106,0.0,0.22,10.6¢/kg   ,22¢/kg   ,False
0207.24.00,1996,0.0,0.175,0.0,0.22,17.5¢/kg  ,22¢/kg  ,False
0207.25.20,1996,0.0,0.10300000000000001,0.0,0.22,10.3¢/kg ,22¢/kg ,False
0207.25.40,1996,11.7,0.0,25.0,0.0,11.7% ,25% ,False
0207.26.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg ,22¢/kg ,False
0207.27.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg    ,22¢/kg    ,False
0207.31.00,1989,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.31.00,1991,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.31.00,1992,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.31.00,1993,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.31.00,1994,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.31.00,1995,0.0,0.213,0.0,0.22,21.3¢/kg ,22¢/kg ,False
0207.32.00,1996,0.0,0.10300000000000001,0.0,0.22,10.3¢/kg ,22¢/kg ,False
0207.33.00,1996,0.0,0.10300000000000001,0.0,0.22,10.3¢/kg ,22¢/kg ,False
0207.34.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg ,22¢/kg ,False
0207.35.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg ,22¢/kg ,False
0207.36.00,1996,0.0,0.205,0.0,0.22,20.5¢/kg   ,22¢/kg   ,False
0207.39.00,1989,0.0,0.22,0.0,0.22,22¢/kg      ,22¢/kg      ,False
0207.39.00,1991,0.0,0.22,0.0,0.22,22¢/kg      ,22¢/kg      ,False
0207.39.00,1992,0.0,0.22,0.0,0.22,22¢/kg      ,22¢/kg      ,False
0207.39.00,1993,0.0,0.22,0.0,0.22,........   kg kg kg  ,Free       ,False
0207.39.00,1994,0.0,0.22,0.0,0.22,........   kg kg kg  ,Free       ,False
0207.39.00,1995,0.0,0.213,0.0,0.22,21.3¢/kg      ,22¢/kg      ,False
0207.41.00,1989,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.41.00,1991,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.41.00,1992,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.41.00,1993,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.41.00,1994,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.41.00,1995,0.0,0.213,0.0,0.22,21.3¢/kg ,22¢/kg ,False
0207.42.00,1989,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.42.00,1991,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.42.00,1992,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.42.00,1993,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.42.00,1994,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.42.00,1995,0.0,0.213,0.0,0.22,21.3¢/kg ,22¢/kg ,False
0207.43.00,1989,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.43.00,1991,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.43.00,1992,0.0,0.22,0.0,0.22,22¢/kg ,22¢/kg ,False
0207.43.00,1993,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.43.00,1994,0.0,0.22,0.0,0.22,kg......  ,Free  ,False
0207.43.00,1995,0.0,0.213,0.0,0.22,21.3¢/kg ,22¢/kg ,False
0207.50.00,1989,0.0,0.22,0.0,0.22,22¢/kg   ,22¢/kg   ,False
0207.50.00,1991,0.0,0.22,0.0,0.22,22¢/kg   ,22¢/kg   ,False
0207.50.00,1992,0.0,0.22,0.0,0.22,22¢/kg   ,22¢/kg   ,False
0207.50.00,1993,0.0,0.22,0.0,0.22,kg......    ,Free    ,False
0207.50.00,1994,0.0,0.22,0.0,0.22,kg......    ,Free    ,False
0207.50.00,1995,0.0,0.213,0.0,0.22,21.3¢/kg   ,22¢/kg   ,False
0208.10.00,1989,10.0,0.0,20.0,0.0,10%,20%,False
0208.10.00,1991,10.0,0.0,20.0,0.0,10%,20%,False
0208.10.00,1992,10.0,0.0,20.0,0.0,10%,20%,False
0208.10.00,1993,10.0,0.0,20.0,0.0,kg...... ,Free ,False
0208.10.00,1994,10.0,0.0,20.0,0.0,kg...... ,Free ,False
0208.10.00,1995,9.4,0.0,20.0,0.0,9.4% ,20% ,False
0208.10.00,1996,8.8,0.0,20.0,0.0,8.8% ,20% ,False
0208.20.00,1989,0.0,0.0,10.0,0.0,Free ,10% ,False
0208.20.00,1991,0.0,0.0,10.0,0.0,Free ,10% ,False
0208.20.00,1992,0.0,0.0,10.0,0.0,Free ,10% ,False
0208.20.00,1993,0.0,0.0,10.0,0.0,kg......  ,  ,False
0208.20.00,1994,0.0,0.0,10.0,0.0,kg......  ,  ,False
0208.20.00,1995,0.0,0.0,10.0,0.0,Free ,10% ,False
0208.20.00,1996,0.0,0.0,10.0,0.0,Free ,10% ,False
0208.90.20,1989,0.0,0.0,0.0,0.132,Free,13.2¢/kg,False
0208.90.20,1991,0.0,0.0,0.0,0.132,Free,13.2¢/kg,False
0208.90.20,1992,0.0,0.0,0.0,0.132,Free,13.2¢/kg,False
0208.90.20,1993,0.0,0.0,0.0,0.132,kg...... , ,False
0208.90.20,1994,0.0,0.0,0.0,0.132,kg...... , ,False
0208.90.20,1995,0.0,0.0,0.0,0.132,Free,13.2¢/kg,False
0208.90.20,1996,0.0,0.0,0.0,0.132,Free,13.2¢/kg,False
0208.90.30,1989,0.0,0.11,0.0,0.22,11¢/kg ,22¢/kg ,False
0208.90.30,1991,0.0,0.11,0.0,0.22,11¢/kg ,22¢/kg ,False
0208.90.30,1992,0.0,0.11,0.0,0.22,11¢/kg ,22¢/kg ,False
0208.90.30,1993,0.0,0.11,0.0,0.22,kg...... ,Free ,False
0208.90.30,1994,0.0,0.11,0.0,0.22,kg...... ,Free ,False
0208.90.30,1995,0.0,0.10300000000000001,0.0,0.22,10.3¢/kg ,22¢/kg ,False
0208.90.30,1996,0.0,0.09699999999999999,0.0,0.22,9.7¢/kg ,22¢/kg ,False
0208.90.40,1989,10.0,0.0,20.0,0.0,10% ,20% ,False
0208.90.40,1991,10.0,0.0,20.0,0.0,10% ,20% ,False
0208.90.40,1992,10.0,0.0,20.0,0.0,10% ,20% ,False
0208.90.40,1993,10.0,0.0,20.0,0.0,kg......  ,Free  ,False
0208.90.40,1994,10.0,0.0,20.0,0.0,kg......  ,Free  ,False
0208.90.40,1995,9.4,0.0,20.0,0.0,9.4% ,20% ,False
0208.90.40,1996,8.8,0.0,20.0,0.0,8.8% ,20% ,False
0209.00.00,1989,5.0,0.0,20.0,0.0,  5% ,  20% ,False
0209.00.00,1991,5.0,0.0,20.0,0.0,  5% ,  20% ,False
0209.00.00,1992,5.0,0.0,20.0,0.0,  5% ,  20% ,False
0209.00.00,1993,5.0,0.0,20.0,0.0,  kg......  ,  Free  ,False
0209.00.00,1994,5.0,0.0,20.0,0.0,  kg......  ,  Free  ,False
0209.00.00,1995,4.7,0.0,20.0,0.0,  4.7% ,  20% ,False
0209.00.00,1996,4.4,0.0,20.0,0.0,  4.4% ,  20% ,False
0210.11.00,1989,0.0,0.022000000000000002,0.0,0.07200000000000001, 2.2¢/kg, 7.2¢/kg,False
0210.11.00,1991,0.0,0.022000000000000002,0.0,0.07200000000000001, 2.2¢/kg  , 7.2¢/kg  ,False
0210.11.00,1992,0.0,0.022000000000000002,0.0,0.07200000000000001, 2.2¢/kg  , 7.2¢/kg  ,False
0210.11.00,1993,0.0,0.022,0.0,0.072, ........  kg kg, Free   ,False
0210.11.00,1994,0.0,0.022,0.0,0.072, ........  kg kg, Free   ,False
0210.11.00,1995,0.0,0.021,0.0,0.07200000000000001, 2.1¢/kg   , 7.2¢/kg   ,False
0210.11.00,1996,0.0,0.019,0.0,0.07200000000000001, 1.9¢/kg   , 7.2¢/kg   ,False
0210.12.00,1989,0.0,0.022000000000000002,0.0,0.07200000000000001,2.2¢/kg  ,7.2¢/kg  ,False
